entropy,file_size,num_strings,label
2.99,3665310,4403,0
2.62,3121977,4651,0
5.97,5533823,173,1
3.24,2636474,4257,0
2.84,1087819,3612,0
2.78,2030133,2332,0
6.56,7459769,91,1
3.54,1339229,1968,0
3.72,2906275,1955,0
3.82,2823641,1821,0
3.47,3293594,2714,0
4.08,1205630,452,0
5.72,5381047,195,1
3.05,1875216,4852,0
3.63,1858747,569,0
6.35,4194656,47,1
2.79,4880524,2912,0
6.83,5621063,62,1
6.5,4370257,99,1
5.99,1509150,97,1
3.89,4778465,1404,0
7.88,7566188,73,1
5.92,1178511,177,1
7.04,8786248,168,1
3.94,944303,4589,0
7.99,7918825,39,1
3.55,1278333,2971,0
6.44,4529942,36,1
3.02,2498785,4399,0
3.37,3802232,1600,0
2.56,930751,1693,0
3.28,4232705,2123,0
3.07,2158851,2641,0
3.76,560586,2853,0
6.98,5972960,67,1
3.24,4223575,1468,0
6.53,3470349,20,1
7.17,8034521,170,1
2.92,153674,3588,0
6.13,2591618,120,1
3.55,2292383,2008,0
7.77,8076668,176,1
6.78,9926474,69,1
3.9,2462993,2972,0
5.75,5340778,196,1
3.16,1651677,851,0
6.11,3879934,20,1
6.74,5232369,170,1
4.23,841173,645,0
6.53,5935340,174,1
5.77,2734883,118,1
7.4,5694531,141,1
7.76,3110660,184,1
6.99,2597905,131,1
6.15,4420314,197,1
6.25,4384831,138,1
5.74,3190522,26,1
2.97,4348742,2851,0
6.88,2998156,159,1
2.85,561531,2742,0
7.54,9613473,158,1
6.09,181978,189,1
4.29,512609,1407,0
5.69,417776,133,1
2.98,3399019,2860,0
6.59,1510673,72,1
4.38,354172,3097,0
7.49,3368015,87,1
4.19,4011209,3865,0
2.8,1420177,1727,0
4.46,4428523,360,0
4.46,3583787,3078,0
5.7,1313959,187,1
6.35,3491979,94,1
3.67,3541544,4546,0
3.71,3905473,1140,0
2.59,618820,2537,0
4.32,2760168,4507,0
3.89,1971711,3418,0
5.58,6029568,56,1
2.62,2408067,4352,0
3.2,1763092,4660,0
3.56,2813990,1291,0
3.82,669188,331,0
2.99,3368791,387,0
3.39,4402166,4843,0
6.63,8109832,91,1
6.69,4846758,39,1
6.0,7153714,56,1
3.58,486646,503,0
3.17,702187,496,0
3.98,483403,858,0
3.43,1327800,3418,0
2.88,3364839,4450,0
6.64,4109741,127,1
7.51,9867416,181,1
6.17,9050646,87,1
7.24,6857930,95,1
3.98,621648,4672,0
5.96,6131588,120,1
7.42,9663596,175,1
3.31,217647,2664,0
7.28,5163770,142,1
4.13,4024362,3818,0
7.98,3863710,171,1
5.88,7689471,118,1
2.66,2764780,4915,0
4.5,3489943,4059,0
7.34,3963343,192,1
6.61,3716322,62,1
2.54,513908,4520,0
7.98,2999817,152,1
4.43,4105947,3743,0
4.24,3817448,3592,0
6.45,8375911,50,1
3.18,1165694,2967,0
4.46,433595,387,0
7.66,994645,154,1
7.58,1383932,112,1
7.51,9221594,195,1
4.22,1591736,4027,0
3.82,365719,634,0
2.55,4727599,4454,0
5.79,1370399,150,1
6.18,9665577,94,1
3.03,2003401,4029,0
2.53,154153,3279,0
3.36,2508372,2748,0
7.33,5846871,54,1
7.71,349255,68,1
4.43,3757697,4385,0
3.71,3473044,600,0
6.34,5613509,199,1
4.2,2205844,754,0
2.6,2788851,1930,0
3.46,1725656,637,0
4.04,206482,2119,0
3.68,4296094,3682,0
6.99,5770488,95,1
7.43,5898931,26,1
4.35,2393880,856,0
2.9,3306627,3228,0
4.43,3285279,1986,0
3.8,3677870,2184,0
7.74,127101,98,1
6.4,9554193,92,1
4.22,4317484,3610,0
4.06,1512157,3179,0
3.43,3024110,4914,0
6.1,9253584,52,1
7.79,7598135,115,1
3.77,3508035,1782,0
7.33,4549603,134,1
3.67,4981221,3322,0
4.37,3731844,3242,0
3.22,2185997,2213,0
6.0,2988900,115,1
6.9,9007970,53,1
2.58,1261860,4345,0
3.85,3842029,1315,0
5.73,3271744,32,1
7.05,6316942,113,1
6.99,4042828,147,1
7.18,3668527,49,1
7.91,4991528,34,1
6.98,7720988,67,1
3.6,3941342,4322,0
2.64,1749268,4660,0
3.54,2854729,1068,0
7.53,1234999,99,1
6.06,6327340,23,1
3.36,1101187,4000,0
6.47,4353494,186,1
5.72,5090784,45,1
5.81,8948361,170,1
3.81,2266672,4697,0
3.76,3817126,1770,0
6.77,9014743,138,1
2.6,511663,2692,0
7.83,9168000,50,1
5.98,857088,67,1
7.27,6521215,183,1
6.43,905285,22,1
2.99,4701348,3000,0
7.88,9926362,116,1
4.48,1345969,2864,0
4.32,1222435,3156,0
4.26,1240682,1247,0
6.08,1519509,173,1
7.41,6388776,31,1
3.26,4466968,3166,0
4.18,514363,3859,0
2.74,3278417,4185,0
3.62,3281066,834,0
6.3,1470633,85,1
7.96,8117384,116,1
3.48,2264529,425,0
3.79,4998714,4365,0
4.24,4735555,1070,0
7.63,9033996,185,1
2.69,4046079,132,0
2.58,1624495,4947,0
2.52,2562038,4774,0
2.56,4328083,3071,0
4.08,3312310,2329,0
4.33,2356325,4345,0
2.81,4198779,3387,0
6.2,695540,60,1
2.56,4174075,3976,0
3.28,3525462,1216,0
4.04,774356,3887,0
3.09,4612692,4436,0
7.19,8446022,29,1
6.9,5650167,91,1
3.62,4149912,913,0
6.52,5178729,20,1
7.34,9378191,122,1
5.96,8656583,60,1
6.52,1977162,28,1
7.89,1341476,131,1
3.37,3723610,4666,0
7.95,6770420,29,1
3.37,928928,1297,0
5.57,2158936,183,1
7.4,7207168,112,1
7.49,5575517,143,1
7.4,9068223,112,1
7.33,2228994,141,1
6.34,1939782,179,1
6.43,7553562,188,1
7.67,4617490,112,1
7.17,1441902,43,1
3.4,4873521,3653,0
4.06,4751302,3244,0
5.93,586970,130,1
6.3,2588525,38,1
6.92,2185470,148,1
3.66,230995,727,0
6.81,1776758,184,1
5.62,6665388,180,1
7.19,4611639,179,1
7.13,5265311,134,1
6.79,6501916,180,1
2.81,2267352,3543,0
3.36,1146731,1550,0
4.34,320511,1865,0
6.78,142937,178,1
4.0,4474714,1394,0
6.83,8324307,122,1
5.54,4986799,23,1
5.8,8150521,156,1
3.06,2307747,3018,0
7.86,4493182,41,1
6.81,5659390,26,1
6.59,5197939,25,1
7.05,299422,151,1
2.66,4371639,4486,0
6.41,4179638,32,1
3.94,299949,204,0
5.54,4102686,99,1
5.73,8927000,156,1
6.9,5766314,100,1
6.59,7397600,20,1
4.31,3483755,3196,0
3.08,4865529,4550,0
3.62,1832968,2418,0
6.04,5735834,91,1
5.87,2100932,53,1
7.52,318419,157,1
7.59,5251152,106,1
4.04,1203879,1383,0
7.01,3758075,65,1
6.04,1644684,87,1
6.07,3561993,20,1
2.59,3921665,3762,0
6.71,4435704,155,1
2.63,404095,1785,0
7.26,411476,113,1
3.49,3705749,1524,0
4.12,2020996,246,0
3.29,3629763,1009,0
2.6,464382,2024,0
2.91,2083103,1042,0
4.47,253179,2657,0
3.86,3542093,1188,0
7.76,8847348,176,1
3.49,4356224,640,0
4.22,4886593,2080,0
2.71,3238451,4596,0
5.5,2817231,167,1
3.28,4898488,1672,0
3.71,2114652,848,0
7.93,5015217,131,1
3.04,4738708,4763,0
2.79,1323357,3692,0
4.41,3221536,3795,0
6.32,2326065,137,1
6.72,4164793,27,1
5.58,5298656,161,1
6.44,1513631,117,1
5.88,4146323,109,1
6.73,8880902,73,1
7.25,3809071,22,1
6.4,3356545,47,1
7.99,9874302,151,1
4.48,1808953,2633,0
5.84,726347,101,1
3.67,3152238,4349,0
3.09,4644867,3090,0
3.82,1395119,4395,0
5.61,5273458,62,1
3.08,2599215,3001,0
4.39,4805142,196,0
6.29,6619344,74,1
3.15,3444292,4438,0
6.93,6095632,194,1
2.87,2107394,3173,0
7.29,5924279,69,1
7.8,9194271,62,1
4.43,2536421,4995,0
3.82,3745997,1753,0
5.85,1674199,138,1
6.82,778739,91,1
3.81,1600635,604,0
3.51,3150045,3869,0
7.67,3332220,92,1
5.92,1366917,108,1
2.84,1304449,2367,0
5.6,6730281,34,1
2.71,3476276,403,0
6.16,4401562,170,1
7.49,2587110,20,1
5.79,2599737,163,1
7.05,8735330,199,1
5.95,1385370,124,1
4.12,2197462,4560,0
4.09,3859704,965,0
7.83,1316538,118,1
6.6,858376,27,1
7.98,5507799,66,1
3.73,2324764,2056,0
7.46,2430167,71,1
3.79,1026711,1298,0
7.71,1310739,22,1
2.74,1790063,2943,0
6.78,6268608,36,1
4.41,4192775,4429,0
7.53,7612384,149,1
2.5,1347436,2117,0
2.54,18703,4849,0
3.48,2650424,627,0
2.56,2840656,1561,0
3.84,2863576,2044,0
3.75,1964767,943,0
2.59,2423875,1844,0
2.99,3054167,4712,0
4.3,2009129,4869,0
5.57,5120150,189,1
7.63,1157538,172,1
6.82,2192838,129,1
6.62,9959680,161,1
3.66,225051,3844,0
6.61,4851784,33,1
2.69,580875,3890,0
2.76,2903450,3521,0
2.58,3422257,684,0
6.07,3039180,63,1
3.59,92561,4568,0
2.6,4369692,812,0
3.62,869064,4160,0
6.41,7490387,195,1
5.76,8291437,153,1
3.11,2160869,3822,0
3.03,2999098,3229,0
6.11,831943,140,1
4.23,3119964,2827,0
3.63,1211442,3325,0
2.58,4501236,4653,0
2.87,2709484,3334,0
3.59,4548016,1503,0
7.34,2430930,23,1
7.2,8735979,106,1
6.43,2511240,86,1
2.73,2326604,3362,0
3.04,3860173,4197,0
2.94,4392134,1420,0
3.33,4054145,773,0
2.81,4071997,656,0
2.73,3607879,2082,0
6.55,2244214,59,1
3.54,2618202,491,0
7.26,3512832,98,1
6.57,6253753,136,1
4.14,574395,1431,0
2.98,1828114,853,0
7.57,4084043,194,1
3.16,1264692,2541,0
7.4,3875827,81,1
5.94,1918501,75,1
4.26,4228785,4316,0
6.29,6615467,22,1
5.56,2244310,152,1
3.89,3254796,471,0
6.43,9402465,72,1
7.55,6832874,97,1
6.68,9720860,191,1
7.37,5056315,187,1
7.49,8524649,93,1
6.13,9234235,127,1
2.81,4844760,3152,0
4.46,4167511,3626,0
3.26,3562356,2715,0
7.17,4866721,110,1
4.47,2749478,222,0
3.45,711773,4258,0
5.58,8099025,153,1
4.25,587093,796,0
7.22,5888556,74,1
3.44,2578795,4313,0
2.81,1422458,1623,0
7.9,6749165,186,1
6.42,7781620,83,1
4.29,2803779,4478,0
6.6,9552606,135,1
3.65,4337800,2092,0
7.47,5408793,174,1
7.4,9203626,187,1
3.18,4991793,2397,0
7.64,3434536,70,1
7.75,9948070,39,1
4.28,2411220,4037,0
6.66,5861336,177,1
3.62,4323295,3963,0
6.68,6761883,104,1
3.38,4440130,496,0
3.39,3200149,547,0
6.48,3566692,192,1
3.74,2782455,1077,0
6.84,3104731,151,1
6.82,5210804,94,1
3.62,476605,2154,0
6.25,2819122,54,1
6.14,6930106,142,1
5.64,677415,72,1
3.51,2581631,1498,0
4.41,4624945,2394,0
3.96,2099957,3780,0
3.65,1365426,4988,0
5.98,4578934,160,1
5.53,7246379,193,1
3.13,4159991,2731,0
3.25,4772360,4176,0
7.26,8750373,119,1
5.64,4503247,44,1
6.42,7269043,73,1
7.08,6660000,92,1
6.03,3714035,123,1
6.86,6876818,125,1
3.24,3335128,722,0
2.53,4479396,3108,0
4.21,1659661,798,0
4.26,2243592,1839,0
6.47,8249666,89,1
2.63,3732450,2282,0
3.54,1605989,1196,0
3.4,2772987,2419,0
5.58,1627580,84,1
3.58,4458908,2772,0
3.44,2722790,2478,0
3.48,4139260,3311,0
3.59,3213525,2803,0
3.33,549128,701,0
7.92,9128908,175,1
6.52,2920816,111,1
3.62,4394166,497,0
6.29,9569465,55,1
4.45,1949582,1423,0
5.73,5576570,116,1
3.25,2260450,2017,0
2.52,3221782,2641,0
2.82,3306006,4543,0
7.91,4606770,110,1
2.95,4271993,4871,0
5.98,7297971,90,1
5.55,2933923,149,1
7.3,2473005,83,1
5.79,9455831,45,1
2.88,4175884,3021,0
7.68,2702027,140,1
7.06,9301671,121,1
5.62,5407231,84,1
4.39,2911848,1717,0
3.84,4243235,269,0
3.49,930580,3505,0
7.81,9922885,137,1
7.11,4784461,75,1
4.31,1374235,286,0
5.79,2995470,28,1
3.13,3979947,674,0
6.08,5463684,196,1
5.65,9728201,191,1
6.61,4215311,174,1
4.03,1847914,1657,0
2.66,4468949,2522,0
6.87,2946606,24,1
5.88,2583913,90,1
5.83,6102686,182,1
2.98,3733600,4271,0
7.47,858666,135,1
2.69,4142396,1228,0
8.0,8300689,133,1
6.32,3593429,193,1
5.85,3715330,41,1
4.38,354779,4946,0
7.08,7096188,89,1
7.8,5160278,197,1
3.45,1244834,1192,0
5.82,8829626,140,1
2.83,3463438,3245,0
3.24,2509938,2762,0
6.09,7852021,25,1
7.14,5526423,30,1
3.75,1493395,937,0
3.64,3734375,4191,0
6.3,4930699,140,1
7.38,6627029,46,1
5.91,9747845,31,1
7.22,4981788,42,1
4.4,2470969,3779,0
5.51,6681043,127,1
6.33,7047635,181,1
2.91,1123020,1518,0
2.89,2900820,3337,0
3.74,54492,3284,0
6.81,7907502,157,1
7.92,3574267,24,1
4.26,4648309,4070,0
6.88,2155876,175,1
6.87,561118,31,1
5.61,2497702,193,1
7.77,7157400,98,1
4.02,3814683,3681,0
6.08,8308068,146,1
5.63,7293547,116,1
3.45,1774492,3301,0
7.27,4450298,28,1
7.7,3583459,104,1
6.97,5870666,184,1
5.75,9473820,35,1
6.89,9074390,49,1
6.17,1277258,172,1
4.33,2957282,2333,0
7.13,4058418,84,1
6.24,7780916,187,1
4.02,1114998,4318,0
3.25,4815931,323,0
7.51,509683,145,1
6.82,2530062,54,1
6.8,9935990,34,1
3.19,2630892,1115,0
7.05,9373329,52,1
7.37,2149185,44,1
6.02,4908011,131,1
4.44,4712695,3508,0
7.03,6572736,182,1
4.29,2104976,1831,0
3.24,1607240,2933,0
7.26,5753559,160,1
3.6,3565526,741,0
4.32,1591359,3454,0
7.85,8870219,41,1
4.45,2532362,2505,0
7.62,8042272,98,1
6.17,8725440,105,1
7.83,9685113,113,1
3.34,4501435,640,0
4.23,3992282,2602,0
7.74,3447015,55,1
5.64,3780981,124,1
7.28,8386839,153,1
5.51,6691031,134,1
3.11,3399346,4029,0
2.91,3213743,2661,0
6.81,7674716,49,1
2.59,2958653,907,0
7.09,1200772,28,1
3.5,1903005,3133,0
6.07,7306776,120,1
7.55,8032088,145,1
6.38,7029614,118,1
6.31,6988239,112,1
6.06,6900114,150,1
7.16,8128204,175,1
3.41,3856702,2054,0
7.3,2385947,95,1
5.94,9241640,100,1
2.82,436335,4165,0
4.47,3001187,1839,0
6.42,3436496,74,1
3.47,2631456,3904,0
2.77,1702469,2036,0
4.22,4727741,3644,0
3.33,2133574,1068,0
7.9,3913704,156,1
7.93,3107350,184,1
6.39,113127,197,1
6.89,1666389,156,1
5.9,2283457,130,1
3.1,2880338,2327,0
6.07,2715979,186,1
5.79,4690266,178,1
4.26,172577,1729,0
3.42,903944,2623,0
7.14,2753282,180,1
5.75,3579386,194,1
2.66,724381,4199,0
4.24,4784810,3675,0
7.19,8927277,154,1
2.54,3229665,426,0
6.3,6949518,86,1
4.44,1138154,376,0
6.77,2160460,175,1
5.99,4691500,165,1
3.2,2823672,1760,0
6.49,6195558,74,1
3.04,4357334,1404,0
4.48,1741128,2417,0
2.5,3798954,1314,0
2.93,3372067,1889,0
5.96,2683769,81,1
2.98,730469,4130,0
2.77,520573,3197,0
3.73,4593665,1069,0
3.31,1987650,2249,0
4.28,3516603,4989,0
7.61,6692185,139,1
7.2,4377665,38,1
5.94,2902649,199,1
6.11,2470465,134,1
6.21,2046289,184,1
2.88,2028740,152,0
2.74,1868133,362,0
5.92,1551023,81,1
6.19,4994933,145,1
6.02,5397862,182,1
6.01,2047516,28,1
4.48,1344558,1268,0
3.97,4530424,432,0
2.9,4577620,4351,0
7.1,4050549,180,1
6.77,8550983,131,1
2.6,2397881,1817,0
7.35,9948814,140,1
5.6,6093272,30,1
3.22,2989274,2360,0
5.61,8244015,185,1
4.32,3899820,4741,0
4.0,2928168,1019,0
3.25,3703196,2110,0
2.88,1157178,2047,0
6.11,3233725,153,1
6.7,6153825,146,1
7.51,5498298,182,1
3.42,3483320,3847,0
6.08,8652897,38,1
2.71,2101058,4204,0
7.41,4267619,199,1
3.08,4613839,2368,0
3.89,404011,3772,0
4.05,2409747,3060,0
7.51,6109142,102,1
6.28,9128148,71,1
6.78,644492,119,1
3.09,852102,2057,0
5.86,3685184,172,1
4.15,1408936,4067,0
3.25,3755148,779,0
4.2,3944719,1179,0
5.55,2050618,105,1
3.78,2491217,656,0
7.5,4262895,100,1
4.45,888575,1713,0
3.85,3535103,3166,0
5.66,1612082,110,1
4.0,4991097,1651,0
7.92,3520492,71,1
5.91,8701161,39,1
6.17,9901510,101,1
2.69,4511742,646,0
4.28,2399252,890,0
4.0,3008195,1387,0
6.77,6163492,100,1
4.42,1498036,277,0
2.58,4540533,2293,0
2.96,2047645,570,0
2.72,2919497,1126,0
3.2,4035525,1324,0
7.25,1922874,21,1
5.71,7135998,169,1
3.6,3617459,4176,0
4.42,1855004,2936,0
5.95,8431178,112,1
7.63,1436548,98,1
5.91,559285,117,1
2.99,4787168,378,0
2.61,2129441,875,0
6.25,3803177,188,1
2.72,3431292,2667,0
6.39,5335225,145,1
4.13,4937276,4991,0
7.39,184280,74,1
6.66,9180414,82,1
4.06,697919,4039,0
7.32,1818951,56,1
5.81,2174109,59,1
5.55,5096749,161,1
7.02,328181,74,1
4.32,4595001,4870,0
3.97,1223671,1112,0
4.27,578201,2177,0
3.83,2466548,2260,0
5.92,5440490,48,1
7.67,3826926,115,1
6.46,6190916,196,1
5.68,694114,112,1
2.99,3918638,347,0
6.97,6066205,23,1
6.23,6678849,127,1
4.07,2116364,489,0
3.8,3326005,1088,0
7.59,6303346,151,1
3.51,4282086,196,0
3.76,320880,217,0
5.6,9995716,143,1
4.32,2894072,1335,0
3.87,2101910,2083,0
4.11,3750325,1241,0
4.26,3768294,716,0
5.79,6699415,107,1
2.77,1100385,1624,0
3.58,172005,4549,0
5.65,4662202,75,1
6.14,2614007,142,1
4.17,51877,4355,0
4.32,985153,3551,0
5.76,2402045,168,1
6.9,7647085,166,1
7.38,5857991,38,1
3.78,3848713,166,0
3.74,675753,1351,0
7.98,4487099,127,1
3.69,4372881,3553,0
5.74,3070908,68,1
3.14,1516169,1551,0
2.82,1899409,897,0
6.6,6663183,43,1
3.31,1234779,691,0
5.58,428017,84,1
6.66,679578,158,1
7.9,317003,159,1
4.24,4053858,3196,0
3.96,4284181,3382,0
7.55,3552046,178,1
7.61,5120078,47,1
6.3,6458792,67,1
3.16,3560311,3622,0
7.36,8366809,130,1
7.53,8057155,96,1
4.42,3825203,2115,0
7.64,6594511,163,1
5.89,9824803,33,1
3.73,1653526,1433,0
2.98,4736391,227,0
7.42,3790845,124,1
6.74,1598436,155,1
3.6,3783851,2952,0
2.87,4958846,2587,0
2.92,4805055,2291,0
7.05,7283416,102,1
5.51,6181322,37,1
6.67,6049725,53,1
2.95,3342452,353,0
6.98,6520746,166,1
4.22,3677065,2690,0
6.9,1467812,182,1
3.62,3601086,1269,0
5.95,9539605,156,1
2.58,4481071,2177,0
4.16,4492922,2428,0
5.79,5034434,118,1
4.07,3554547,3267,0
3.51,491452,2089,0
6.68,893249,190,1
2.77,1793443,1426,0
4.23,4887376,4588,0
6.79,1696449,191,1
6.67,3174132,160,1
3.24,2450332,1921,0
3.59,3193810,3124,0
5.95,9181374,144,1
6.01,1021861,135,1
7.93,3736213,38,1
2.75,3495472,2734,0
7.82,9685300,148,1
3.81,444576,345,0
4.24,3438670,2778,0
4.03,2999969,2698,0
3.17,3717639,2444,0
6.67,2874558,122,1
4.32,1988732,1936,0
3.38,2310041,2639,0
7.57,3203239,42,1
3.32,510146,240,0
2.53,1678339,1995,0
2.63,2392199,2155,0
4.12,1603696,2418,0
6.88,5911765,133,1
5.91,8658327,181,1
4.06,2982435,1200,0
7.11,9946124,89,1
3.44,4381996,3957,0
7.37,5418246,149,1
4.44,4545072,2082,0
4.09,4935725,4910,0
7.22,3848068,89,1
6.16,6937890,20,1
3.9,355040,482,0
6.11,1247729,165,1
2.98,1284977,621,0
2.82,911659,3702,0
3.75,3297206,1186,0
4.32,68848,1677,0
3.24,2366523,4038,0
2.62,3747828,3089,0
6.82,442632,52,1
5.6,1355334,119,1
7.82,9294977,45,1
2.83,667396,4823,0
2.65,2565106,976,0
6.99,8261324,164,1
4.21,3982993,4685,0
7.94,4979787,44,1
6.04,5214159,190,1
5.94,224208,99,1
6.89,994539,104,1
6.74,9522623,158,1
5.81,9177455,51,1
3.62,815425,1725,0
4.03,177684,666,0
6.0,6672735,195,1
7.21,7657127,32,1
7.17,4335893,186,1
2.67,2124629,2399,0
3.37,4393849,1779,0
4.15,725440,234,0
3.06,1085363,2846,0
3.11,4953832,4772,0
3.03,3124713,4498,0
3.13,1036486,3317,0
4.34,2966669,4988,0
3.16,2919346,276,0
2.93,4576152,342,0
3.21,2191362,3051,0
2.75,3696680,2348,0
4.48,3477875,4382,0
3.7,2102499,4955,0
6.25,1629162,61,1
6.04,7926846,103,1
4.34,228350,1977,0
7.97,9331519,163,1
2.6,1108932,2352,0
7.46,1716470,54,1
7.71,175558,179,1
7.88,2788466,116,1
6.81,6291030,49,1
6.35,6584795,137,1
5.9,9861915,175,1
5.67,6096950,66,1
7.93,3007472,42,1
3.66,733994,2532,0
2.77,696462,1895,0
5.51,877718,187,1
3.41,2620539,1367,0
7.81,3967013,149,1
4.17,2667911,2504,0
3.05,4301773,3094,0
7.91,9960894,167,1
7.41,8038458,190,1
6.51,6417388,43,1
6.2,4140394,42,1
2.72,926565,4851,0
7.4,9861309,116,1
3.04,3088158,4429,0
6.74,5345868,181,1
3.37,2187094,1427,0
8.0,9203839,142,1
4.36,2013559,1328,0
3.76,3119700,4627,0
7.85,3803184,172,1
2.75,3324276,2050,0
5.76,3625134,75,1
3.1,1538263,3164,0
7.77,3991824,63,1
6.91,6416520,94,1
6.54,3646411,101,1
3.03,2450185,1622,0
6.99,2949345,185,1
3.46,3692826,500,0
7.08,9250182,148,1
6.29,8748485,181,1
6.35,4938128,61,1
7.66,4024578,188,1
3.69,4646824,1990,0
5.71,6793598,157,1
6.47,4119019,157,1
6.88,6290982,57,1
7.59,9998462,78,1
3.29,455441,4373,0
2.84,703795,376,0
6.77,9473818,111,1
7.12,504897,46,1
5.69,100177,149,1
5.95,2565835,80,1
4.12,3514959,2954,0
3.48,1479678,2284,0
3.85,3116930,2881,0
7.96,3066474,183,1
3.14,1338021,3357,0
2.51,2709887,4458,0
5.62,2559551,93,1
3.21,4876532,2087,0
2.83,2115487,2218,0
6.26,1035520,31,1
3.97,4144647,4099,0
7.06,843957,187,1
2.65,3557323,493,0
5.66,201165,118,1
6.89,6181116,198,1
7.1,1674067,119,1
3.63,4170250,939,0
6.08,8604135,28,1
3.58,3723879,3535,0
6.36,1637000,101,1
3.32,4968790,4876,0
4.06,3129629,2483,0
7.8,7753319,25,1
7.27,6310905,199,1
3.01,3869565,2756,0
3.26,2807152,2134,0
6.23,8194165,153,1
3.69,4026392,3703,0
7.44,218668,157,1
6.16,676673,121,1
7.11,5092575,90,1
3.35,1511754,433,0
3.31,1608675,2596,0
3.61,3981577,2368,0
6.96,3308455,101,1
7.98,5910031,155,1
4.08,2247733,1103,0
7.96,6904454,196,1
6.98,279070,54,1
7.62,6583930,20,1
6.78,5421744,130,1
7.11,2552369,68,1
7.86,1242327,152,1
7.48,5865251,24,1
4.4,4515014,3655,0
7.14,3237231,153,1
7.14,3648535,169,1
7.05,3801389,171,1
7.2,3381929,194,1
6.13,9980229,147,1
3.67,4192142,4983,0
3.2,301933,4400,0
2.54,224082,3271,0
6.69,2202427,84,1
3.77,435659,3130,0
2.73,3061574,1411,0
5.6,3775644,154,1
3.48,693940,4779,0
7.43,2375972,189,1
3.06,1028239,966,0
3.1,2624531,3100,0
6.28,8002049,113,1
6.25,7523174,139,1
5.82,1761976,165,1
2.55,623021,1253,0
3.25,1671625,2631,0
3.62,2398003,3086,0
2.67,1818905,4784,0
6.94,8616915,93,1
5.51,2826455,20,1
3.61,3074043,4665,0
4.16,4691569,4496,0
7.74,2385316,84,1
6.56,2362437,31,1
7.78,3893141,192,1
4.06,3028029,3875,0
7.26,5455259,26,1
4.41,4404035,4348,0
3.29,3924885,1764,0
5.51,5029704,51,1
3.69,323818,214,0
3.27,1602574,3892,0
6.22,5837709,67,1
7.24,6233833,93,1
2.67,4840596,3514,0
2.98,1581989,3376,0
5.73,8822025,116,1
2.63,1484495,4973,0
2.87,3075258,109,0
5.94,4670581,144,1
7.14,8251322,20,1
3.08,4153341,4347,0
3.84,1479771,3760,0
3.97,2259295,2775,0
5.79,3282234,177,1
4.24,4514341,2111,0
6.85,7762631,50,1
7.78,7914576,92,1
5.8,6282965,171,1
5.6,7677806,172,1
7.67,4781376,79,1
2.86,2058072,855,0
4.48,2341092,224,0
3.4,4587983,3713,0
3.03,4812962,4802,0
4.42,1879625,266,0
6.93,8341616,122,1
6.27,6329605,146,1
2.9,3267744,3991,0
6.74,6507162,30,1
6.95,1180720,21,1
4.13,2672790,1557,0
3.54,1819890,476,0
6.12,3967916,129,1
7.36,3005395,193,1
2.88,1835172,405,0
3.35,1797644,707,0
2.59,2771072,4903,0
2.75,3287593,3129,0
7.34,4514181,66,1
3.3,4364339,464,0
7.7,3519758,120,1
4.23,2353671,3013,0
3.29,4281178,789,0
3.65,1362971,2543,0
3.67,174473,2086,0
6.69,3511256,93,1
7.01,4022832,140,1
6.04,8319666,162,1
3.11,1168397,3998,0
4.33,1410688,4086,0
2.99,3067691,793,0
7.71,1212210,153,1
3.51,431926,870,0
3.11,2099630,187,0
4.41,2650204,4743,0
3.55,4386008,1933,0
3.89,113181,4411,0
3.91,2117422,4127,0
6.7,2053493,90,1
3.12,2810924,1176,0
6.19,8889057,46,1
4.13,2828335,3585,0
6.32,2208141,144,1
3.03,1027608,4325,0
5.8,2667411,143,1
6.31,6645070,194,1
3.72,3175069,3087,0
3.63,1360108,4025,0
2.96,3718458,4116,0
6.89,500586,134,1
3.68,3494809,2013,0
3.71,4445136,2989,0
7.28,6015657,98,1
4.42,331156,4516,0
6.01,2878078,183,1
5.53,3385726,92,1
6.69,538527,59,1
3.6,421429,2211,0
2.64,2793181,1210,0
5.67,8662407,35,1
3.96,2751603,3100,0
4.04,1542773,3656,0
6.0,7611809,194,1
7.29,9980377,69,1
7.41,5358052,115,1
7.93,7016396,33,1
3.47,4439811,4172,0
2.9,4764290,2590,0
6.42,4012598,46,1
2.63,4165558,331,0
3.64,4439534,3977,0
7.84,3967063,64,1
6.43,2338482,62,1
6.26,3073857,80,1
2.81,988575,3275,0
4.28,4206427,3306,0
5.9,2401906,29,1
6.93,5965060,96,1
3.19,342030,4364,0
3.14,3075916,3223,0
3.86,2354486,4023,0
2.64,4393239,1046,0
6.26,1556330,25,1
5.78,4340933,126,1
4.09,3682873,359,0
5.66,6872000,28,1
2.88,1686739,2071,0
3.48,1289948,2347,0
7.76,9743468,135,1
4.24,2037780,1508,0
3.85,3690921,786,0
4.39,3554196,1162,0
7.53,8830012,91,1
2.86,3796182,3107,0
3.23,4946818,2646,0
3.76,4962976,3502,0
7.84,8707764,149,1
7.31,5818867,115,1
5.51,4808463,178,1
6.42,7332846,30,1
4.34,292982,1201,0
7.05,7384258,123,1
4.1,2805640,2170,0
7.62,4155307,147,1
7.16,7069847,184,1
6.13,5425558,29,1
7.67,7277550,27,1
4.03,4963825,3803,0
3.94,1129916,3769,0
5.99,5652122,192,1
7.99,6508978,90,1
3.31,3736639,546,0
3.34,4446997,1772,0
6.75,9154093,51,1
